name,kind,folder,graphics,form_index,syntax,name_value
matlab.settings.mustBeStringScalar,function,,no,0,matlab.settings.mustBeStringScalar(settingvalue),no
matlab.settings.reloadFactoryFile,builtin,,no,0,matlab.settings.reloadFactoryFile(toolboxName),no
matlab.tall.blockMovingWindow,function,+tall,no,0,"tA = matlab.tall.blockMovingWindow(windowfcn,blockfcn,window,tX)",no
matlab.tall.blockMovingWindow,function,+tall,no,1,"[tA,tB,...] = matlab.tall.blockMovingWindow(windowfcn,blockfcn,window,tX,tY,...)",no
matlab.tall.blockMovingWindow,function,+tall,no,2,"[___] = matlab.tall.blockMovingWindow(___,Name,Value)",yes
matlab.tall.movingWindow,function,+tall,no,0,"tA = matlab.tall.movingWindow(fcn,window,tX)",no
matlab.tall.movingWindow,function,+tall,no,1,"[tA,tB,...] = matlab.tall.movingWindow(fcn,window,tX,tY,...)",no
matlab.tall.movingWindow,function,+tall,no,2,"[___] = matlab.tall.movingWindow(___,Name,Value)",yes
matlab.tall.reduce,function,+tall,no,0,"tA = matlab.tall.reduce(fcn,reducefcn,tX)",no
matlab.tall.reduce,function,+tall,no,1,"tA = matlab.tall.reduce(fcn,reducefcn,tX,tY,...)",no
matlab.tall.reduce,function,+tall,no,2,"[tA,tB,...] = matlab.tall.reduce(fcn,reducefcn,tX,tY,...)",no
matlab.tall.reduce,function,+tall,no,3,"[tA,tB,...] = matlab.tall.reduce(___,'OutputsLike',{PA,PB,...})",no
matlab.tall.transform,function,+tall,no,0,"tA = matlab.tall.transform(fcn,tX)",no
matlab.tall.transform,function,+tall,no,1,"tA = matlab.tall.transform(fcn,tX,tY,...)",no
matlab.tall.transform,function,+tall,no,2,"[tA,tB,...] = matlab.tall.transform(fcn,tX,tY,...)",no
matlab.tall.transform,function,+tall,no,3,"[tA,tB,...] = matlab.tall.transform(___,'OutputsLike',{PA,PB,...})",no
matlab.uitest.unlock,function,+uitest,no,0,matlab.uitest.unlock(fig),no
matlab.wsdl.createWSDLClient,function,+wsdl,no,0,matlab.wsdl.createWSDLClient(wsdlURL),no
matlab.wsdl.createWSDLClient,function,+wsdl,no,1,"matlab.wsdl.createWSDLClient(wsdlURL,folder)",no
matlab.wsdl.createWSDLClient,function,+wsdl,no,2,"matlab.wsdl.createWSDLClient(wsdlURL,folder,'silent')",no
matlab.wsdl.createWSDLClient,function,+wsdl,no,3,"matlab.wsdl.createWSDLClient(___,options)",no
matlab.wsdl.createWSDLClient,function,+wsdl,no,4,classname = matlab.wsdl.createWSDLClient(___),no
matlab.wsdl.setWSDLToolPath,function,+wsdl,no,0,"matlab.wsdl.setWSDLToolPath(Name,Value)",yes
matlab.wsdl.setWSDLToolPath,function,+wsdl,no,1,paths = matlab.wsdl.setWSDLToolPath,no
matlab_jenv,keyword,,no,0,matlab_jenv version,no
matlab_jenv,keyword,,no,1,matlab_jenv jrePath,no
matlab_jenv,keyword,,no,2,matlab_jenv -allusers ___,no
matlab_jenv,keyword,,no,3,matlab_jenv -help,no
matlabdrive,builtin,matlabdrive,no,0,M = matlabdrive,no
matlabrc,function,local,no,0,matlabrc,no
matlabroot,builtin,iofun,no,0,mr = matlabroot,no
matlabshared.supportpkg.checkForUpdate,function,+supportpkg,no,0,matlabshared.supportpkg.checkForUpdate,no
matlabshared.supportpkg.checkForUpdate,function,+supportpkg,no,1,info = matlabshared.supportpkg.checkForUpdate,no
matlabshared.supportpkg.getInstalled,function,+supportpkg,no,0,matlabshared.supportpkg.getInstalled,no
matlabshared.supportpkg.getInstalled,function,+supportpkg,no,1,info = matlabshared.supportpkg.getInstalled,no
matlabshared.supportpkg.getSupportPackageRoot,function,+supportpkg,no,0,installDir = matlabshared.supportpkg.getSupportPackageRoot,no
matlabshared.supportpkg.setSupportPackageRoot,function,+supportpkg,no,0,matlabshared.supportpkg.setSupportPackageRoot(installDir),no
max,builtin,datafun,no,0,M = max(A),no
max,builtin,datafun,no,1,"M = max(A,[],dim)",no
max,builtin,datafun,no,2,"M = max(A,[],nanflag)",no
max,builtin,datafun,no,3,"M = max(A,[],dim,nanflag)",no
max,builtin,datafun,no,4,"[M,I] = max(___)",no
max,builtin,datafun,no,5,"M = max(A,[],'all')",no
max,builtin,datafun,no,6,"M = max(A,[],vecdim)",no
max,builtin,datafun,no,7,"M = max(A,[],'all',nanflag)",no
max,builtin,datafun,no,8,"M = max(A,[],vecdim,nanflag)",no
max,builtin,datafun,no,9,"[M,I] = max(A,[],'all',___)",no
max,builtin,datafun,no,10,"[M,I] = max(A,[],___,'linear')",no
max,builtin,datafun,no,11,"C = max(A,B)",no
max,builtin,datafun,no,12,"C = max(A,B,nanflag)",no
max,builtin,datafun,no,13,"___ = max(___,'ComparisonMethod',method)",no
maxNumCompThreads,builtin,elmat,no,0,N = maxNumCompThreads,no
maxNumCompThreads,builtin,elmat,no,1,LASTN = maxNumCompThreads(N),no
maxNumCompThreads,builtin,elmat,no,2,LASTN = maxNumCompThreads('automatic'),no
maxk,builtin,datafun,no,0,"B = maxk(A,k)",no
maxk,builtin,datafun,no,1,"B = maxk(A,k,dim)",no
maxk,builtin,datafun,no,2,"B = maxk(___,'ComparisonMethod',c)",no
maxk,builtin,datafun,no,3,"[B,I] = maxk(___)",no
mean,function,datafun,no,0,M = mean(A),no
mean,function,datafun,no,1,"M = mean(A,'all')",no
mean,function,datafun,no,2,"M = mean(A,dim)",no
mean,function,datafun,no,3,"M = mean(A,vecdim)",no
mean,function,datafun,no,4,"M = mean(___,outtype)",no
mean,function,datafun,no,5,"M = mean(___,nanflag)",no
median,function,datafun,no,0,M = median(A),no
median,function,datafun,no,1,"M = median(A,'all')",no
median,function,datafun,no,2,"M = median(A,dim)",no
median,function,datafun,no,3,"M = median(A,vecdim)",no
median,function,datafun,no,4,"M = median(___,nanflag)",no
memmapfile,function,@memmapfile,no,0,m = memmapfile(filename),no
memmapfile,function,@memmapfile,no,1,"m = memmapfile(filename,Name,Value)",yes
memoize,function,lang,no,0,memoizedFcn = memoize(fh),no
memory,builtin,general,no,0,memory,no
memory,builtin,general,no,1,"[userview,systemview] = memory",no
menu,function,uitools,no,0,"choice = menu(message,options)",no
menu,function,uitools,no,1,"choice = menu(message,opt1,...,optn)",no
mesh,function,graph3d,yes,0,"mesh(X,Y,Z)",no
mesh,function,graph3d,yes,1,mesh(Z),no
mesh,function,graph3d,yes,2,"mesh(Z,C)",no
mesh,function,graph3d,yes,3,"mesh(___,C)",no
mesh,function,graph3d,yes,4,"mesh(ax,___)",no
mesh,function,graph3d,yes,5,"mesh(___,Name,Value)",yes
mesh,function,graph3d,yes,6,s = mesh(___),no
meshc,function,specgraph,yes,0,"meshc(X,Y,Z)",no
meshc,function,specgraph,yes,1,meshc(Z),no
meshc,function,specgraph,yes,2,"meshc(___,C)",no
meshc,function,specgraph,yes,3,"meshc(___,Name,Value)",yes
meshc,function,specgraph,yes,4,"meshc(ax,___)",no
meshc,function,specgraph,yes,5,sc = meshc(___),no
meshgrid,function,elmat,no,0,"[X,Y] = meshgrid(x,y)",no
meshgrid,function,elmat,no,1,"[X,Y] = meshgrid(x)",no
meshgrid,function,elmat,no,2,"[X,Y,Z] = meshgrid(x,y,z)",no
meshgrid,function,elmat,no,3,"[X,Y,Z] = meshgrid(x)",no
meshz,function,specgraph,yes,0,"meshz(X,Y,Z)",no
meshz,function,specgraph,yes,1,"meshz(X,Y,Z,C)",no
meshz,function,specgraph,yes,2,meshz(Z),no
meshz,function,specgraph,yes,3,"meshz(Z,C)",no
meshz,function,specgraph,yes,4,"meshz(___,Name,Value)",yes
meshz,function,specgraph,yes,5,"meshz(ax,___)",no
meshz,function,specgraph,yes,6,s = meshz(___),no
meta.abstractDetails,function,+meta,no,0,meta.abstractDetails(ClassName),no
meta.abstractDetails,function,+meta,no,1,meta.abstractDetails(mc),no
meta.abstractDetails,function,+meta,no,2,absMembers = meta.abstractDetails(___),no
meta.class.fromName,function,@class,no,0,mcls = meta.class.fromName(ClassName),no
meta.package.getAllPackages,function,@package,no,0,P = meta.package.getAllPackages,no
metaclass,builtin,datatypes,no,0,mc = metaclass(object),no
metaclass,builtin,datatypes,no,1,mc = ?ClassName,no
methods,keyword,datatypes,no,0,methods ClassName,no
methods,keyword,datatypes,no,1,methods(obj),no
methods,keyword,datatypes,no,2,"methods(___,'-full')",no
methods,keyword,datatypes,no,3,m = methods(___),no
methodsview,function,datatypes,no,0,methodsview(packagename.classname),no
methodsview,function,datatypes,no,1,methodsview(object),no
mex,builtin,general,no,0,mex filenames,no
mex,builtin,general,no,1,mex filenames api option1 ... optionN,no
mex,builtin,general,no,2,mex -client engine filenames,no
mex,builtin,general,no,3,mex -client engine filenames api option1 ... optionN,no
mex,builtin,general,no,4,mex -setup [lang],no
mex,builtin,general,no,5,mex -setup -client engine [lang],no
mex.getCompilerConfigurations,function,+mex,no,0,cc = mex.getCompilerConfigurations,no
mex.getCompilerConfigurations,function,+mex,no,1,cc = mex.getCompilerConfigurations(lang),no
mex.getCompilerConfigurations,function,+mex,no,2,"cc = mex.getCompilerConfigurations(lang,list)",no
mexext,function,general,no,0,ext = mexext,no
mexext,function,general,no,1,extlist = mexext('all'),no
mexhost,builtin,,no,0,mh = mexhost,no
mexhost,builtin,,no,1,"mh = mexhost(""EnvironmentVariables"",envVariables)",no
mfilename,builtin,lang,no,0,mfilename,no
mfilename,builtin,lang,no,1,p = mfilename('fullpath'),no
mfilename,builtin,lang,no,2,c = mfilename('class'),no
min,builtin,datafun,no,0,M = min(A),no
min,builtin,datafun,no,1,"M = min(A,[],dim)",no
min,builtin,datafun,no,2,"M = min(A,[],nanflag)",no
min,builtin,datafun,no,3,"M = min(A,[],dim,nanflag)",no
min,builtin,datafun,no,4,"[M,I] = min(___)",no
min,builtin,datafun,no,5,"M = min(A,[],'all')",no
min,builtin,datafun,no,6,"M = min(A,[],vecdim)",no
min,builtin,datafun,no,7,"M = min(A,[],'all',nanflag)",no
min,builtin,datafun,no,8,"M = min(A,[],vecdim,nanflag)",no
min,builtin,datafun,no,9,"[M,I] = min(A,[],'all',___)",no
min,builtin,datafun,no,10,"[M,I] = min(A,[],___,'linear')",no
min,builtin,datafun,no,11,"C = min(A,B)",no
min,builtin,datafun,no,12,"C = min(A,B,nanflag)",no
min,builtin,datafun,no,13,"___ = min(___,'ComparisonMethod',method)",no
mink,builtin,datafun,no,0,"B = mink(A,k)",no
mink,builtin,datafun,no,1,"B = mink(A,k,dim)",no
mink,builtin,datafun,no,2,"B = mink(___,'ComparisonMethod',c)",no
mink,builtin,datafun,no,3,"[B,I] = mink(___)",no
minres,function,sparfun,no,0,"x = minres(A,b)",no
minres,function,sparfun,no,1,"x = minres(A,b,tol)",no
minres,function,sparfun,no,2,"x = minres(A,b,tol,maxit)",no
minres,function,sparfun,no,3,"x = minres(A,b,tol,maxit,M)",no
minres,function,sparfun,no,4,"x = minres(A,b,tol,maxit,M1,M2)",no
minres,function,sparfun,no,5,"x = minres(A,b,tol,maxit,M1,M2,x0)",no
minres,function,sparfun,no,6,"[x,flag] = minres(___)",no
minres,function,sparfun,no,7,"[x,flag,relres] = minres(___)",no
minres,function,sparfun,no,8,"[x,flag,relres,iter] = minres(___)",no
minres,function,sparfun,no,9,"[x,flag,relres,iter,resvec] = minres(___)",no
minres,function,sparfun,no,10,"[x,flag,relres,iter,resvec,resveccg] = minres(___)",no
minus,builtin,ops,no,0,C = A - B,no
minus,builtin,ops,no,1,"C = minus(A,B)",no
mislocked,builtin,lang,no,0,tf = mislocked(fun),no
mislocked,builtin,lang,no,1,tf = mislocked,no
missing,function,datatypes,no,0,m = missing,no
mkdir,builtin,general,no,0,mkdir folderName,no
mkdir,builtin,general,no,1,mkdir parentFolder folderName,no
mkdir,builtin,general,no,2,status = mkdir(___),no
mkdir,builtin,general,no,3,"[status,msg] = mkdir(___)",no
mkdir,builtin,general,no,4,"[status,msg,msgID] = mkdir(___)",no
mkpp,function,polyfun,no,0,"pp = mkpp(breaks,coefs)",no
mkpp,function,polyfun,no,1,"pp = mkpp(breaks,coefs,d)",no
mldivide,builtin,ops,no,0,x = A\B,no
mldivide,builtin,ops,no,1,"x = mldivide(A,B)",no
mlint,function,codetools,no,0,mlint('filename'),no
mlint,function,codetools,no,1,"mlint('filename','-config=settings.txt')",no
mlint,function,codetools,no,2,"mlint('filename','-config=factory')",no
mlint,function,codetools,no,3,"inform=mlint('filename','-struct')",no
mlint,function,codetools,no,4,"msg=mlint('filename','-string')",no
mlint,function,codetools,no,5,"[inform,filepaths]=mlint('filename')",no
mlint,function,codetools,no,6,"inform=mlint('filename','-id')",no
mlint,function,codetools,no,7,"inform=mlint('filename','-fullpath')",no
mlint,function,codetools,no,8,"inform=mlint('filename','-notok')",no
mlint,function,codetools,no,9,"mlint('filename','-cyc')",no
mlint,function,codetools,no,10,"mlint('filename','-codegen')",no
mlint,function,codetools,no,11,"mlint('filename','-eml')",no
mlintrpt,function,reports,no,0,mlintrpt,no
mlintrpt,function,reports,no,1,mlintrpt(f),no
mlintrpt,function,reports,no,2,"mlintrpt(f, inputType)",no
mlintrpt,function,reports,no,3,"mlintrpt(___,settingsfile)",no
mlock,builtin,lang,no,0,mlock,no
mmfileinfo,function,audiovideo,no,0,info = mmfileinfo(filename),no
mod,builtin,elfun,no,0,"b = mod(a,m)",no
mode,function,datafun,no,0,M = mode(A),no
mode,function,datafun,no,1,"M = mode(A,'all')",no
mode,function,datafun,no,2,"M = mode(A,dim)",no
mode,function,datafun,no,3,"M = mode(A,vecdim)",no
mode,function,datafun,no,4,"[M,F] = mode(___)",no
mode,function,datafun,no,5,"[M,F,C] = mode(___)",no
more,builtin,general,no,0,more on,no
more,builtin,general,no,1,more off,no
more,builtin,general,no,2,more(n),no
more,builtin,general,no,3,A = more(___),no
movefile,builtin,general,no,0,movefile source,no
movefile,builtin,general,no,1,movefile source destination,no
movefile,builtin,general,no,2,movefile source destination f,no
movefile,builtin,general,no,3,status = movefile(___),no
movefile,builtin,general,no,4,"[status,msg] = movefile(___)",no
movefile,builtin,general,no,5,"[status,msg,msgID] = movefile(___)",no
movegui,function,uitools,no,0,"movegui(f,position)",no
movegui,function,uitools,no,1,movegui(position),no
movegui,function,uitools,no,2,movegui(f),no
movegui,function,uitools,no,3,movegui,no
movie,function,specgraph,yes,0,movie(M),no
movie,function,specgraph,yes,1,"movie(M,n)",no
movie,function,specgraph,yes,2,"movie(M,n,fps)",no
movie,function,specgraph,yes,3,"movie(h,...)",no
movie,function,specgraph,yes,4,"movie(h,M,n,fps,loc)",no
movmad,builtin,datafun,no,0,"M = movmad(A,k)",no
movmad,builtin,datafun,no,1,"M = movmad(A,[kb kf])",no
movmad,builtin,datafun,no,2,"M = movmad(___,dim)",no
movmad,builtin,datafun,no,3,"M = movmad(___,nanflag)",no
movmad,builtin,datafun,no,4,"M = movmad(___,Name,Value)",yes
movmax,builtin,datafun,no,0,"M = movmax(A,k)",no
movmax,builtin,datafun,no,1,"M = movmax(A,[kb kf])",no
movmax,builtin,datafun,no,2,"M = movmax(___,dim)",no
movmax,builtin,datafun,no,3,"M = movmax(___,nanflag)",no
movmax,builtin,datafun,no,4,"M = movmax(___,Name,Value)",yes
movmean,builtin,datafun,no,0,"M = movmean(A,k)",no
movmean,builtin,datafun,no,1,"M = movmean(A,[kb kf])",no
movmean,builtin,datafun,no,2,"M = movmean(___,dim)",no
movmean,builtin,datafun,no,3,"M = movmean(___,nanflag)",no
movmean,builtin,datafun,no,4,"M = movmean(___,Name,Value)",yes
movmedian,builtin,datafun,no,0,"M = movmedian(A,k)",no
movmedian,builtin,datafun,no,1,"M = movmedian(A,[kb kf])",no
movmedian,builtin,datafun,no,2,"M = movmedian(___,dim)",no
movmedian,builtin,datafun,no,3,"M = movmedian(___,nanflag)",no
movmedian,builtin,datafun,no,4,"M = movmedian(___,Name,Value)",yes
movmin,builtin,datafun,no,0,"M = movmin(A,k)",no
movmin,builtin,datafun,no,1,"M = movmin(A,[kb kf])",no
movmin,builtin,datafun,no,2,"M = movmin(___,dim)",no
movmin,builtin,datafun,no,3,"M = movmin(___,nanflag)",no
movmin,builtin,datafun,no,4,"M = movmin(___,Name,Value)",yes
movprod,builtin,datafun,no,0,"M = movprod(A,k)",no
movprod,builtin,datafun,no,1,"M = movprod(A,[kb kf])",no
movprod,builtin,datafun,no,2,"M = movprod(___,dim)",no
movprod,builtin,datafun,no,3,"M = movprod(___,nanflag)",no
movprod,builtin,datafun,no,4,"M = movprod(___,Name,Value)",yes
movstd,builtin,datafun,no,0,"M = movstd(A,k)",no
movstd,builtin,datafun,no,1,"M = movstd(A,[kb kf])",no
movstd,builtin,datafun,no,2,"M = movstd(___,w)",no
movstd,builtin,datafun,no,3,"M = movstd(___,w,dim)",no
movstd,builtin,datafun,no,4,"M = movstd(___,nanflag)",no
movstd,builtin,datafun,no,5,"M = movstd(___,Name,Value)",yes
movsum,builtin,datafun,no,0,"M = movsum(A,k)",no
movsum,builtin,datafun,no,1,"M = movsum(A,[kb kf])",no
movsum,builtin,datafun,no,2,"M = movsum(___,dim)",no
movsum,builtin,datafun,no,3,"M = movsum(___,nanflag)",no
movsum,builtin,datafun,no,4,"M = movsum(___,Name,Value)",yes
movvar,builtin,datafun,no,0,"M = movvar(A,k)",no
movvar,builtin,datafun,no,1,"M = movvar(A,[kb kf])",no
movvar,builtin,datafun,no,2,"M = movvar(___,w)",no
movvar,builtin,datafun,no,3,"M = movvar(___,w,dim)",no
movvar,builtin,datafun,no,4,"M = movvar(___,nanflag)",no
movvar,builtin,datafun,no,5,"M = movvar(___,Name,Value)",yes
mpower,function,matfun,no,0,C = A^B,no
mpower,function,matfun,no,1,"C = mpower(A,B)",no
mrdivide,builtin,ops,no,0,x = B/A,no
mrdivide,builtin,ops,no,1,"x = mrdivide(B,A)",no
msgbox,function,uitools,no,0,f = msgbox(message),no
msgbox,function,uitools,no,1,"f = msgbox(message,title)",no
msgbox,function,uitools,no,2,"f = msgbox(message,title,icon)",no
msgbox,function,uitools,no,3,"f = msgbox(message,title,'custom',icondata,iconcmap)",no
msgbox,function,uitools,no,4,"f = msgbox(___,createmode)",no
mtimes,builtin,ops,no,0,C = A*B,no
mtimes,builtin,ops,no,1,"C = mtimes(A,B)",no
mu2lin,function,audiovideo,no,0,y = mu2lin(mu),no
multibandread,function,imagesci,no,0,"X = multibandread(filename,size,precision,offset,interleave,byteorder)",no
multibandread,function,imagesci,no,1,"X = multibandread(...,subset1,subset2,subset3)",no
multibandwrite,function,imagesci,no,0,"multibandwrite(data,filename,interleave)",no
multibandwrite,function,imagesci,no,1,"multibandwrite(data,filename,interleave,start,totalsize)",no
multibandwrite,function,imagesci,no,2,"multibandwrite(...,param,value...)",no
munlock,builtin,lang,no,0,munlock(fun),no
munlock,builtin,lang,no,1,munlock,no
mustBeA,function,validators,no,0,"mustBeA(value,classNames)",no
mustBeFile,function,validators,no,0,mustBeFile(path),no
mustBeFinite,function,validators,no,0,mustBeFinite(value),no
mustBeFloat,function,validators,no,0,mustBeFloat(value),no
mustBeFolder,function,validators,no,0,mustBeFolder(path),no
mustBeGreaterThan,function,validators,no,0,"mustBeGreaterThan(value,c)",no
mustBeGreaterThanOrEqual,function,validators,no,0,"mustBeGreaterThanOrEqual(value,c)",no
mustBeInRange,function,validators,no,0,"mustBeInRange(value,lower,upper)",no
mustBeInRange,function,validators,no,1,"mustBeInRange(value,lower,upper,boundflag1,boundflag2)",no
mustBeInteger,function,validators,no,0,mustBeInteger(value),no
mustBeLessThan,function,validators,no,0,"mustBeLessThan(value,c)",no
mustBeLessThanOrEqual,function,validators,no,0,"mustBeLessThanOrEqual(value,c)",no
mustBeMember,function,validators,no,0,"mustBeMember(value,S)",no
mustBeNegative,function,validators,no,0,mustBeNegative(value),no
mustBeNonNan,function,validators,no,0,mustBeNonNan(value),no
mustBeNonempty,function,validators,no,0,mustBeNonempty(value),no
mustBeNonmissing,function,validators,no,0,mustBeNonmissing(value),no
mustBeNonnegative,function,validators,no,0,mustBeNonnegative(value),no
mustBeNonpositive,function,validators,no,0,mustBeNonpositive(value),no
mustBeNonsparse,function,validators,no,0,mustBeNonsparse(value),no
mustBeNonzero,function,validators,no,0,mustBeNonzero(value),no
mustBeNonzeroLengthText,function,validators,no,0,mustBeNonzeroLengthText(value),no
mustBeNumeric,function,validators,no,0,mustBeNumeric(value),no
mustBeNumericOrLogical,function,validators,no,0,mustBeNumericOrLogical(value),no
mustBePositive,function,validators,no,0,mustBePositive(value),no
mustBeReal,function,validators,no,0,mustBeReal(value),no
mustBeScalarOrEmpty,function,validators,no,0,mustBeScalarOrEmpty(value),no
mustBeText,function,validators,no,0,mustBeText(value),no
mustBeTextScalar,function,validators,no,0,mustBeTextScalar(value),no
mustBeUnderlyingType,function,validators,no,0,"mustBeUnderlyingType(value,typename)",no
mustBeValidVariableName,function,validators,no,0,mustBeValidVariableName(varname),no
mustBeVector,function,validators,no,0,mustBeVector(value),no
mustBeVector,function,validators,no,1,"mustBeVector(value,""allow-all-empties"")",no
namedPattern,function,pattern,no,0,newpat = namedPattern(pat),no
namedPattern,function,pattern,no,1,"newpat = namedPattern(pat,name)",no
namedPattern,function,pattern,no,2,"newpat = namedPattern(pat,name,description)",no
namedargs2cell,builtin,datatypes,no,0,C = namedargs2cell(S),no
namelengthmax,builtin,general,no,0,l = namelengthmax,no
nargchk,builtin,lang,no,0,"msgText = nargchk(minArgs,maxArgs,numArgs)",no
nargchk,builtin,lang,no,1,"msgStruct = nargchk(minArgs,maxArgs,numArgs,'struct')",no
